newspaper_id	time_str	original_title	n_original_body_lines	hash	time_ut	original_lang	url
virakesarilk	2023-11-20 12:36:00	நாட்டில் வர்க்க பேதமின்றி அனைவரையும் வாட்டிவதைக்கும் பொருளாதாரப்  பிரச்சினை !	1	9ca70326	1700463960.0	ta	https://www.virakesari.lk/article/169756
virakesarilk	2023-11-20 12:34:00	கந்தகெதர சென்ற பஸ்  தொழில்நுட்பக் கோளாறுக்கு உள்ளானபோது 1,000 அடி பள்ளத்தில் வீழாது சாதுரியமாக செயற்பட்ட சாரதி!	4	f8d37612	1700463840.0	ta	https://www.virakesari.lk/article/169760
newsfirstlk	2023-11-20 12:28:00	ADB backs future water supply projects in Sri Lanka	7	07e30aba	1700463480.0	en	https://www.newsfirst.lk/2023/11/20/adb-backs-future-water-supply-projects-in-sri-lanka/
tamilmirrorlk	2023-11-20 12:27:08	டெங்கு நோயாளர்களின் எண்ணிக்கை அதிகரிப்பு	5	67698df5	1700463428.0	ta	https://www.tamilmirror.lk/செய்திகள்/டெங்கு-நோயாளர்களின்-எண்ணிக்கை-அதிகரிப்பு/175-328304
adaderanalk	2023-11-20 12:05:00	Flood warning issued for low-lying areas of Deduru Oya extended	4	fd644161	1700462100.0	en	https://www.adaderana.lk/news/95004/flood-warning-issued-for-low-lying-areas-of-deduru-oya-extended
adalk	2023-11-20 12:03:32	ශ්‍රී පාදයට කුණු දැම්මොත් නාස්ති වෙන්නේ අපේ සල්ලි	4	97b47a7a	1700462012.0	si	https://www.ada.lk/breaking_news/ශ්‍රී-පාදයට-කුණු-දැම්මොත්-නාස්ති-වෙන්නේ-අපේ-සල්ලි/11-406733
economynextcom	2023-11-20 11:52:00	Sri Lanka beer battle to froth after Heineken purchase	13	87dca97b	1700461320.0	en	https://economynext.com/sri-lanka-beer-battle-to-froth-after-heineken-purchase-140740/
economynextcom	2023-11-20 11:51:00	Sri Lanka budget deficit illegal, fiscal rules should be relaxed: Harsha	11	b7e96aa2	1700461260.0	en	https://economynext.com/sri-lanka-budget-deficit-illegal-fiscal-rules-should-be-relaxed-harsha-140741/
adaderanalk	2023-11-20 11:48:00	SLC rejects Sports Minister’s allegations on ICC suspension	11	af2dd969	1700461080.0	en	https://www.adaderana.lk/news/95003/slc-rejects-sports-ministers-allegations-on-icc-suspension-
tamilmirrorlk	2023-11-20 11:45:45	பொலிஸாரின் சித்திரவதையால் இளைஞன் உயிரிழப்பு	9	ab97ca63	1700460945.0	ta	https://www.tamilmirror.lk/செய்திகள்/பொலிஸாரின்-சித்திரவதையால்-இளைஞன்-உயிரிழப்பு/175-328302
newsfirstlk	2023-11-20 11:38:00	Tourism : The lowest hanging fruit – Nishad Wijetunga on THE TALK OF THE TOWN	4	d7c724c4	1700460480.0	en	https://www.newsfirst.lk/2023/11/20/tourism-the-lowest-hanging-fruit-nishad-wijetunga-on-the-talk-of-the-town/
tamilmirrorlk	2023-11-20 11:32:51	நீர் வழங்கல் துறைக்கு ஆசிய அபிவிருத்தி வங்கி ஆதரவு	5	a19f9917	1700460171.0	ta	https://www.tamilmirror.lk/செய்திகள்/நீர்-வழங்கல்-துறைக்கு-ஆசிய-அபிவிருத்தி-வங்கி-ஆதரவு/175-328301
virakesarilk	2023-11-20 11:32:00	எயார் பஸ் 320 இல் 1,700 மணித்தியாலங்கள் விமானியாக பறந்த தமிழ் பெண் அர்ச்சனா	18	ccb6f3f4	1700460120.0	ta	https://www.virakesari.lk/article/169742
adaderanalk	2023-11-20 11:28:00	Speaker issues special statement on outsiders attending parliamentary committee meetings	9	b6578625	1700459880.0	en	https://www.adaderana.lk/news/95002/speaker-issues-special-statement-on-outsiders-attending-parliamentary-committee-meetings
adalk	2023-11-20 11:15:16	විමලසුරෙන්ද්‍ර වාන් දමයි, කාසල් රී පිටාර මට්ටමට අඟල් 6යි	2	1b72cc06	1700459116.0	si	https://www.ada.lk/breaking_news/විමලසුරෙන්ද්‍ර-වාන්-දමයි--කාසල්-රී-පිටාර-මට්ටමට-අඟල්-6යි/11-406732
adaderanalk	2023-11-20 10:57:00	India-bound ‘Israeli cargo ship’ seized by Yemen’s Houthi rebels	9	29dbc7ac	1700458020.0	en	https://www.adaderana.lk/news/95001/india-bound-israeli-cargo-ship-seized-by-yemens-houthi-rebels
tamilmirrorlk	2023-11-20 10:40:53	புலிகளின் சின்னங்களை பயன்படுத்தக் கூடாது	3	2f4e438c	1700457053.0	ta	https://www.tamilmirror.lk/செய்திகள்/புலிகளின்-சின்னங்களை-பயன்படுத்தக்-கூடாது/175-328299
tamilmirrorlk	2023-11-20 10:37:04	’’எனது அனுமதியின்றி அழைத்து வர வேண்டாம்”	3	1a7a5ef9	1700456824.0	ta	https://www.tamilmirror.lk/செய்திகள்/எனது-அனுமதியின்றி-அழைத்து-வர-வேண்டாம்/175-328298
economynextcom	2023-11-20 10:36:00	Sri Lanka CEB makes Rs18.2bn loss up to Aug amid controlled prices : FinMin	12	23641f0c	1700456760.0	en	https://economynext.com/sri-lanka-ceb-makes-rs18-2bn-loss-up-to-aug-amid-controlled-prices-finmin-140736/
adaderanalk	2023-11-20 10:32:00	Major flood warning issued for low-lying areas of Maha Oya	4	3eaf4c72	1700456520.0	en	https://www.adaderana.lk/news/95000/major-flood-warning-issued-for-low-lying-areas-of-maha-oya-
tamilmirrorlk	2023-11-20 10:30:56	சீனி தட்டுப்பாடு ஏற்பட வாய்ப்பே இல்லை	5	f1bf118c	1700456456.0	ta	https://www.tamilmirror.lk/செய்திகள்/சீனி-தட்டுப்பாடு-ஏற்பட-வாய்ப்பே-இல்லை/175-328296
virakesarilk	2023-11-20 10:25:00	இஸ்ரேலிய கொடியுடன் பயணிக்கும் கப்பல்களை தாக்கும் நடவடிக்கை  ஆரம்பம் - ஹெளத்தி கிளர்ச்சியாளர்கள் அறிவிப்பு - கப்பலொன்றையும் கைப்பற்றினர்	4	647630c0	1700456100.0	ta	https://www.virakesari.lk/article/169734
tamilmirrorlk	2023-11-20 10:12:58	எனக்கு அவர்கள் அச்சுறுத்தல் விடுத்தனர்;ரொஷான்	9	6dc2813c	1700455378.0	ta	https://www.tamilmirror.lk/செய்திகள்/எனக்கு-அவர்கள்-அச்சுறுத்தல்-விடுத்தனர்-ரொஷான்/175-328293
adaderanalk	2023-11-20 10:10:00	RDA Engineers to ‘report sick’ this week	4	b672f637	1700455200.0	en	https://www.adaderana.lk/news/94999/rda-engineers-to-report-sick-this-week-
tamilmirrorlk	2023-11-20 10:04:57	வருடத்திற்கு 5,000 சிறுவர்கள்... அதிர்ச்சி செய்தி	5	611c3e8f	1700454897.0	ta	https://www.tamilmirror.lk/செய்திகள்/வருடத்திற்கு-5-000-சிறுவர்கள்-அதிர்ச்சி-செய்தி/175-328291
economynextcom	2023-11-20 10:03:00	Sri Lanka rupee opens at Rs 327.90/328.20, bond yields stable	3	a30c0b77	1700454780.0	en	https://economynext.com/sri-lanka-rupee-opens-at-rs-327-90-328-20-bond-yields-stable-140724/
adalk	2023-11-20 09:59:13	පාසලේ කොන්ක්‍රීට් බැම්මක් කඩා වැටී සිසුවිය මැරුණාට විදුහල්පතිට පහරදුන් තිදෙනා අල්ලයි	3	28ff8c6f	1700454553.0	si	https://www.ada.lk/breaking_news/පාසලේ-කොන්ක්‍රීට්-බැම්මක්-කඩා-වැටී-සිසුවිය-මැරුණාට-විදුහල්පතිට-පහරදුන්-තිදෙනා-අල්ලයි/11-406731
tamilmirrorlk	2023-11-20 09:51:40	ஒழுக்கம் தவறினால் பதவி பறிபோகும்	6	07fb5c14	1700454100.0	ta	https://www.tamilmirror.lk/செய்திகள்/ஒழுக்கம்-தவறினால்-பதவி-பறிபோகும்/175-328290
newsfirstlk	2023-11-20 09:50:00	Rosalynn Carter, wife of former U.S. President Jimmy Carter, dies aged 96	10	6fefad3c	1700454000.0	en	https://www.newsfirst.lk/2023/11/20/rosalynn-carter-wife-of-former-u-s-president-jimmy-carter-dies-aged-96/
tamilmirrorlk	2023-11-20 09:40:07	பிற்பகல் 1 மணிக்கு பின்னர் இடியுடன் கூடிய மழை	8	4819c2fe	1700453407.0	ta	https://www.tamilmirror.lk/செய்திகள்/பிற்பகல்-1-மணிக்கு-பின்னர்-இடியுடன்-கூடிய-மழை/175-328289
bbccomsinhala	2023-11-20 09:40:06	ශතවර්ෂයක පටන් දිවයිනටම නුවණ බෙදන දැනුම් යාත්‍රාව	59	434ae1b5	1700453406.0	si	https://www.bbc.com/sinhala/articles/ckdpe8z1v7ko
tamilmirrorlk	2023-11-20 09:30:24	ஸ்ரீ லங்கா கிரிக்கெட் மனு இன்று விசாரணை	3	6a38ef8a	1700452824.0	ta	https://www.tamilmirror.lk/செய்திகள்/ஸ்ரீ-லங்கா-கிரிக்கெட்-மனு-இன்று-விசாரணை/175-328287
adalk	2023-11-20 09:27:55	මහ ඔය නිම්නයට ඉදිරි පැය 24දී විශාල ගංවතුරක් ගැන රතු නිවේදනයක්	3	46351366	1700452675.0	si	https://www.ada.lk/breaking_news/මහ-ඔය-නිම්නයට-ඉදිරි-පැය-24දී-විශාල-ගංවතුරක්-ගැන-රතු-නිවේදනයක්/11-406730
tamilmirrorlk	2023-11-20 09:27:02	நாட்டின் பல பகுதிகளுக்கு அபாய எச்சரிக்கை	8	6f433848	1700452622.0	ta	https://www.tamilmirror.lk/செய்திகள்/நாட்டின்-பல-பகுதிகளுக்கு-அபாய-எச்சரிக்கை/175-328286
newsfirstlk	2023-11-20 08:45:00	Roads in Giriulla inundated; flood advisory issued to many areas	15	89407faf	1700450100.0	en	https://www.newsfirst.lk/2023/11/20/roads-in-giriulla-inundated-flood-advisory-issued-to-many-areas/
economynextcom	2023-11-20 08:19:00	Argentina’s pro-dollarization Milei wins amid Sri Lanka style objections	21	56e1cdeb	1700448540.0	en	https://economynext.com/argentinas-pro-dollarization-milei-wins-amid-sri-lanka-style-objections-140670/
adaderanalk	2023-11-20 07:43:00	Fiery right-wing populist Javier Milei wins Argentina’s presidency	22	8df37899	1700446380.0	en	https://www.adaderana.lk/news/94998/fiery-right-wing-populist-javier-milei-wins-argentinas-presidency
adaderanalk	2023-11-20 07:36:00	Fairly heavy showers expected in several provinces	7	b477eaea	1700445960.0	en	https://www.adaderana.lk/news/94997/fairly-heavy-showers-expected-in-several-provinces
newsfirstlk	2023-11-20 06:21:00	Australia win ICC Cricket World Cup 2023 final against India	10	1fbb2f56	1700441460.0	en	https://www.newsfirst.lk/2023/11/20/australia-win-icc-cricket-world-cup-2023-final-against-india/
islandlk	2023-11-20 06:01:00	Meet the key people in-charge of Sri Lanka’s price stability and financial system stability	22	6c52b3d4	1700440260.0	en	http://island.lk/meet-the-key-people-in-charge-of-sri-lankas-price-stability-and-financial-system-stability/
economynextcom	2023-11-20 06:01:00	Sri Lanka Insurance profits Rs19.5bn up to Aug 2023 amid higher rates	7	c911a367	1700440260.0	en	https://economynext.com/sri-lanka-insurance-profits-rs19-5bn-up-to-aug-2023-amid-higher-rates-140665/
newsfirstlk	2023-11-20 05:54:00	Houthi rebels from Yemen seize Israeli-owned cargo ship in the Red Sea	9	b17c8f0b	1700439840.0	en	https://www.newsfirst.lk/2023/11/20/houthi-rebels-from-yemen-seize-israeli-owned-cargo-ship-in-the-red-sea/
newsfirstlk	2023-11-20 05:29:00	Facing worst economic crisis, Argentina elects radical candidate as president	7	d507530a	1700438340.0	en	https://www.newsfirst.lk/2023/11/20/facing-worst-economic-crisis-argentina-elects-radical-candidate-as-president/
bbccomsinhala	2023-11-20 03:10:21	'දෙලක්ෂ හැත්තෑදාහේ බෙහෙත ඕනා කියනකොට අපි ඔක්කොටම පිස්සු හැදිලා හිටියේ'	8	e734f937	1700430021.0	si	https://www.bbc.com/sinhala/articles/cj5pmrrm58do
tamilmirrorlk	2023-11-20 03:04:29	புதிய வரி செலுத்துபவர்கள் பதிவு	3	00efec14	1700429669.0	ta	https://www.tamilmirror.lk/செய்திகள்/புதிய-வரி-செலுத்துபவர்கள்-பதிவு/175-328283
tamilmirrorlk	2023-11-20 02:57:44	உள்ளூராட்சி ஊழியர்களுக்கு விரைவில் நியமனம்	2	a19736cc	1700429264.0	ta	https://www.tamilmirror.lk/செய்திகள்/உள்ளூராட்சி-ஊழியர்களுக்கு-விரைவில்-நியமனம்/175-328282
tamilmirrorlk	2023-11-20 02:54:33	மனிதப் புதைகுழி அகழ்வுப் பணி இன்று	2	559d7a01	1700429073.0	ta	https://www.tamilmirror.lk/செய்திகள்/மனிதப்-புதைகுழி-அகழ்வுப்-பணி-இன்று/175-328281
tamilmirrorlk	2023-11-20 02:51:49	காட்டெருமை தாக்கி வயோதிபர் காயம்	4	d46d7187	1700428909.0	ta	https://www.tamilmirror.lk/செய்திகள்/காட்டெருமை-தாக்கி-வயோதிபர்-காயம்/175-328280
dailyftlk	2023-11-20 00:18:42	Budget 2024 way forward towards fiscal and monetary policy constancy: Ravi K	14	87714aad	1700419722.0	en	https://www.ft.lk/news/Budget-2024-way-forward-towards-fiscal-and-monetary-policy-constancy-Ravi-K/56-755383
dailyftlk	2023-11-20 00:16:39	SJB MPs call for party reforms to ensure electoral win	6	14155c7b	1700419599.0	en	https://www.ft.lk/news/SJB-MPs-call-for-party-reforms-to-ensure-electoral-win/56-755382
dailyftlk	2023-11-20 00:15:10	Dr. Palitha Mahipala to assume duties as health secretary today	4	9c7b7e2c	1700419510.0	en	https://www.ft.lk/news/Dr-Palitha-Mahipala-to-assume-duties-as-health-secretary-today/56-755381
dailyftlk	2023-11-20 00:13:16	Top CFA Institute officials from India visit SL	5	4120aa2a	1700419396.0	en	https://www.ft.lk/business/Top-CFA-Institute-officials-from-India-visit-SL/34-755380
dailyftlk	2023-11-20 00:10:08	Sri Lanka will become a leading tile exporting country — Macktiles Lanka	5	c63ac495	1700419208.0	en	https://www.ft.lk/business/Sri-Lanka-will-become-a-leading-tile-exporting-country-Macktiles-Lanka/34-755379
dailyftlk	2023-11-20 00:08:40	Brandix sparks new era in apparel with Artificial Intelligence	6	526c579a	1700419120.0	en	https://www.ft.lk/business/Brandix-sparks-new-era-in-apparel-with-Artificial-Intelligence/34-755378
colombotelegraphcom	2023-11-20 00:03:36	Target 2048 Requires Sri Lanka To Develop A Viable Creative Capital Base	23	ceeb4c5f	1700418816.0	en	https://www.colombotelegraph.com/index.php/target-2048-requires-sri-lanka-to-develop-a-viable-creative-capital-base/
adaderanalk	2023-11-19 23:56:00	Two generating units of Norochcholai power plant to remain inoperative for 2 weeks?	6	d55fbfcc	1700418360.0	en	https://www.adaderana.lk/news/94996/two-generating-units-of-norochcholai-power-plant-to-remain-inoperative-for-2-weeks
dailyftlk	2023-11-19 22:39:28	A Budget in crisis	8	3ea86d76	1700413768.0	en	https://www.ft.lk/columns/A-Budget-in-crisis/4-755363
dailyftlk	2023-11-19 22:30:27	Target 2048 requires Sri Lanka to develop a viable creative capital base	28	fa11df52	1700413227.0	en	https://www.ft.lk/columns/Target-2048-requires-Sri-Lanka-to-develop-a-viable-creative-capital-base/4-755360
newsfirstlk	2023-11-19 22:13:00	Tax Burden should be reduced – Former Finance Minister Ravi Karunanayake	5	6b9c2d8a	1700412180.0	en	https://www.newsfirst.lk/2023/11/19/tax-burden-should-be-reduced-former-finance-minister-ravi-karunanayake/
adaderanalk	2023-11-19 22:10:00	Landslide ‘Red’ alert issued for Kegalle District; Flood warning to Maha Oya basin	12	1156cbd3	1700412000.0	en	https://www.adaderana.lk/news/94995/landslide-red-alert-issued-for-kegalle-district-flood-warning-to-maha-oya-basin
tamilmirrorlk	2023-11-19 21:47:22	உலகக் கிண்ணத்தை வென்றது அவுஸ்திரேலியா	5	64c04bcb	1700410642.0	ta	https://www.tamilmirror.lk/பிரதான-விளையாட்டு/உலகக்-கிண்ணத்தை-வென்றது-அவுஸ்திரேலியா/44-328279
adaderanalk	2023-11-19 21:45:00	Australia trounce India to win sixth ICC Cricket World Cup title	38	71b69729	1700410500.0	en	https://www.adaderana.lk/news/94994/australia-trounce-india-to-win-sixth-icc-cricket-world-cup-title
adalk	2023-11-19 21:36:52	ඔස්ට්‍රේලියාව එක්දින ලෝක ශූරයන් ලෙසින් කිරුළු පළදියි	3	b878164e	1700410012.0	si	https://www.ada.lk/sports/ඔස්ට්‍රේලියාව-එක්දින-ලෝක-ශූරයන්-ලෙසින්-කිරුළු-පළදියි/9-406729
adaderanalk	2023-11-19 20:26:00	U.S., Israel and Hamas reach tentative deal to pause conflict, free dozens of hostages - reports	5	db67e86b	1700405760.0	en	https://www.adaderana.lk/news/94993/us-israel-and-hamas-reach-tentative-deal-to-pause-conflict-free-dozens-of-hostages-reports
adalk	2023-11-19 20:00:30	බිරිඳ සිය සැමියාට පහරදී ඝාතනය කරයි	6	2c0bcccc	1700404230.0	si	https://www.ada.lk/breaking_news/බිරිඳ-සිය-සැමියාට-පහරදී-ඝාතනය-කරයි/11-406728
economynextcom	2023-11-19 19:55:00	Sri Lanka central bank to move to a floating rate, end foreign reserve collection: report	25	fcfa6bee	1700403900.0	en	https://economynext.com/sri-lanka-central-bank-to-move-to-a-floating-rate-end-foreign-reserve-collection-report-140561/
adalk	2023-11-19 19:33:22	නව විදුලි පනත අද කැබිනට් පංතියට	3	0f059d98	1700402602.0	si	https://www.ada.lk/breaking_news/නව-විදුලි-පනත-අද-කැබිනට්-පංතියට/11-406727
islandlk	2023-11-19 19:22:00	When heroes shiver	12	9d0594a5	1700401920.0	en	http://island.lk/when-heroes-shiver/
adalk	2023-11-19 19:15:43	ලංකාවෙන් නව කනඋල්ලන් විශේෂයක්	4	8060e6b5	1700401543.0	si	https://www.ada.lk/breaking_news/ලංකාවෙන්-නව-කනඋල්ලන්-විශේෂයක්/11-406726
adalk	2023-11-19 19:07:10	ජල විදුලි නිපදවීම සියයට 76ක් දක්වා ඉහළට	6	502880d7	1700401030.0	si	https://www.ada.lk/breaking_news/ජල-විදුලි-නිපදවීම-සියයට-76ක්-දක්වා-ඉහළට/11-406725
islandlk	2023-11-19 19:05:00	Nepalese bankers make exposure visit to People’s Bank	7	300895d8	1700400900.0	en	http://island.lk/nepalese-bankers-make-exposure-visit-to-peoples-bank/
islandlk	2023-11-19 19:03:00	Budget deficit increased by Rs. 358 bn from January-August 2023	7	7b8a8938	1700400780.0	en	http://island.lk/budget-deficit-increased-by-rs-358-bn-from-january-august-2023/
adalk	2023-11-19 18:55:49	මෙවර ණය වැයක්	5	1bdbed0e	1700400349.0	si	https://www.ada.lk/breaking_news/මෙවර-ණය-වැයක්/11-406724
islandlk	2023-11-19 18:44:00	Award-winning river cruise operator, AmaWaterways now with Travel Bridge	6	a93a8dc0	1700399640.0	en	http://island.lk/award-winning-river-cruise-operator-amawaterways-now-with-travel-bridge/
islandlk	2023-11-19 18:43:00	RIOCOCO donates computer lab to Nalanda College, Colombo	5	90c73272	1700399580.0	en	http://island.lk/riococo-donates-computer-lab-to-nalanda-college-colombo/
islandlk	2023-11-19 18:43:00	Marlon Ferreira clinches awards for serial entrepreneurship	6	aed5ce02	1700399580.0	en	http://island.lk/marlon-ferreira-clinches-awards-for-serial-entrepreneurship/
islandlk	2023-11-19 18:42:00	PayMedia wins Gold for digital onboarding, ID verification and eKYC solution	5	580328d5	1700399520.0	en	http://island.lk/paymedia-wins-gold-for-digital-onboarding-id-verification-and-ekyc-solution/
adalk	2023-11-19 18:37:36	සෞඛ්‍ය අමාත්‍යාංශයේ නව ලේකම් හෙට වැඩ භාර ගැනේ	3	ea98c722	1700399256.0	si	https://www.ada.lk/breaking_news/සෞඛ්‍ය-අමාත්‍යාංශයේ-නව-ලේකම්-හෙට-වැඩ-භාර-ගැනේ/11-406722
adaderanalk	2023-11-19 18:37:00	Biden administration greatly values partnership with Sri Lanka - Samantha Power	4	db145e7b	1700399220.0	en	https://www.adaderana.lk/news/94992/biden-administration-greatly-values-partnership-with-sri-lanka-samantha-power
islandlk	2023-11-19 18:34:00	Gerald Hidelaratchi presented special award for lifetime service in supply chain industry	6	18f7843d	1700399040.0	en	http://island.lk/ismm-lifetime-award-for-gerry-hidelaratchi/
adaderanalk	2023-11-19 18:24:00	Trains disrupted on up-country line due to derailment	2	0a6af231	1700398440.0	en	https://www.adaderana.lk/news/94991/trains-disrupted-on-up-country-line-due-to-derailment
adalk	2023-11-19 18:19:41	ඔස්ට්‍රේලියාවට ලකුණු 241ක ඉලක්කයක්	3	8a56406e	1700398181.0	si	https://www.ada.lk/sports/ඔස්ට්‍රේලියාවට-ලකුණු-241ක-ඉලක්කයක්/9-406721
tamilmirrorlk	2023-11-19 17:51:21	அவுஸ்திரேலிய அணிக்கு 241 இலக்கு	1	974b55de	1700396481.0	ta	https://www.tamilmirror.lk/பிரதான-விளையாட்டு/அவுஸ்திரேலிய-அணிக்கு-241-இலக்கு/44-328278
economynextcom	2023-11-19 17:13:00	Sri Lanka Airport SOE makes Rs26.6bn profits with exchange gains	8	9019efb3	1700394180.0	en	https://economynext.com/sri-lanka-airport-soe-makes-rs26-6bn-profits-with-exchange-gains-140658/
tamilmirrorlk	2023-11-19 17:11:37	கிரிக்கெட்டைத் தடை செய்யக் கோரி SLC கடிதம்?	3	7f939dd6	1700394097.0	ta	https://www.tamilmirror.lk/செய்திகள்/கிரிக்கெட்டைத்-தடை-செய்யக்-கோரி-SLC-கடிதம்/175-328277
tamilmirrorlk	2023-11-19 16:46:47	சஜித்தின் குற்றச்சாட்டுகளை மறுக்கிறது SLC	3	5970b371	1700392607.0	ta	https://www.tamilmirror.lk/செய்திகள்/சஜித்தின்-குற்றச்சாட்டுகளை-மறுக்கிறது-SLC/175-328272
adaderanalk	2023-11-19 16:28:00	74,664 tourists arrive in Sri Lanka in first two weeks of Nov.	6	2bea1011	1700391480.0	en	https://www.adaderana.lk/news/94990/74664-tourists-arrive-in-sri-lanka-in-first-two-weeks-of-nov
newsfirstlk	2023-11-19 15:39:00	Biden values partnership with Sri Lanka	5	66e70b8c	1700388540.0	en	https://www.newsfirst.lk/2023/11/19/biden-values-partnership-with-sri-lanka/
adalk	2023-11-19 15:04:46	අයි.එම්.එෆ්. දෙවන වාරිකය දෙසැම්බර් මාසයේ	16	74aca847	1700386486.0	si	https://www.ada.lk/breaking_news/අයි-එම්-එෆ්--දෙවන-වාරිකය-දෙසැම්බර්-මාසයේ/11-406720
adaderanalk	2023-11-19 14:56:00	Weather advisories issued for severe lightning and heavy rains	10	df490de6	1700385960.0	en	https://www.adaderana.lk/news/94988/weather-advisories-issued-for-severe-lightning-and-heavy-rains
adalk	2023-11-19 14:12:37	ජනතාව හාමතේ, රටේ නායකයෝ කේක් කපනවා	9	3bfee822	1700383357.0	si	https://www.ada.lk/breaking_news/ජනතාව-හාමතේ--රටේ-නායකයෝ-කේක්-කපනවා/11-406719
adalk	2023-11-19 13:59:59	සීනි බද්දට පෙර ව්‍යාපාරිකයෙක් සීනි ටොන් 8000ක් ආනයනය කරලා	6	30ca67d3	1700382599.0	si	https://www.ada.lk/breaking_news/සීනි-බද්දට-පෙර-ව්‍යාපාරිකයෙක්-සීනි-ටොන්-8000ක්-ආනයනය-කරලා/11-406718
adalk	2023-11-19 13:49:17	හිමිනමකගේ තියුණු ආයුධ ප්‍රහාරයට ලක්වූ පොලිස් කොස්තාපල් ජීවිතක්ෂයට	4	681298c5	1700381957.0	si	https://www.ada.lk/breaking_news/හිමිනමකගේ-තියුණු-ආයුධ-ප්‍රහාරයට-ලක්වූ-පොලිස්-කොස්තාපල්-ජීවිතක්ෂයට/11-406717
adalk	2023-11-19 13:32:27	ආර්ථික බංකොලොත් භාවයට සජබත් ජවිපෙත් වගකිව යුතුයි	7	3bc40998	1700380947.0	si	https://www.ada.lk/breaking_news/ආර්ථික-බංකොලොත්-භාවයට-සජබත්-ජවිපෙත්-වගකිව-යුතුයි/11-406716
adaderanalk	2023-11-19 13:11:00	President addresses second Voice of Global South Summit	8	6d55d819	1700379660.0	en	https://www.adaderana.lk/news/94987/president-addresses-second-voice-of-global-south-summit
virakesarilk	2023-11-19 12:54:00	ஹமாசிற்கு எதிராக புதிய தடைகள் - அவுஸ்திரேலியா அறிவிப்பு	4	2fddfdc7	1700378640.0	ta	https://www.virakesari.lk/article/169693
adalk	2023-11-19 12:45:34	පික් පොකට් ගහන්නම උපකරණයක් හදලා	4	8592f4cb	1700378134.0	si	https://www.ada.lk/breaking_news/පික්-පොකට්-ගහන්නම-උපකරණයක්-හදලා/11-406715
economynextcom	2023-11-19 12:41:00	Sri Lanka to give farmers freehold rights to 2mn acres of land: President	5	10f4b7a9	1700377860.0	en	https://economynext.com/sri-lanka-to-give-farmers-freehold-rights-to-2mn-acres-of-land-president-140654/
adalk	2023-11-19 12:37:56	’ලංකාවට ක්‍රිකට් තහනම ඉල්ලා ක්‍රිකට් පරිපාලනයෙන් ක්‍රිකට් කවුන්සිලයට ලිපි 3ක්’	5	8416ca72	1700377676.0	si	https://www.ada.lk/sports/’ලංකාවට-ක්‍රිකට්-තහනම-ඉල්ලා-ක්‍රිකට්-පරිපාලනයෙන්-ක්‍රිකට්-කවුන්සිලයට-ලිපි-3ක්’/9-406714
adalk	2023-11-19 12:30:16	චීනයේ උසස් නිලධාරිනියක් එයි	3	ee797954	1700377216.0	si	https://www.ada.lk/breaking_news/චීනයේ-උසස්-නිලධාරිනියක්-එයි/11-406713
adaderanalk	2023-11-19 11:54:00	SLC forced ICC to suspend Sri Lanka - Sports Minister	12	16a5df04	1700375040.0	en	https://www.adaderana.lk/news/94986/slc-forced-icc-to-suspend-sri-lanka-sports-minister
adaderanalk	2023-11-19 11:24:00	Nuwara Eliya - Badulla main road blocked due to earthslip	5	6aee0880	1700373240.0	en	https://www.adaderana.lk/news/94985/nuwara-eliya-badulla-main-road-blocked-due-to-earthslip
adalk	2023-11-19 09:51:54	ත්‍රිකුණාමලය කොස්තාපල්ට අයිස් මත්ද්‍රව්‍ය දුන් පුද්ගලයා අත්අඩංගුවට	3	07a92a70	1700367714.0	si	https://www.ada.lk/breaking_news/ත්‍රිකුණාමලය-කොස්තාපල්ට-අයිස්-මත්ද්‍රව්‍ය-දුන්-පුද්ගලයා-අත්අඩංගුවට/11-406712
adalk	2023-11-19 09:46:49	ක්‍රිකට් අර්බුදය ගැන අරවින්දගේ අදහස	6	7787f5b6	1700367409.0	si	https://www.ada.lk/sports/ක්‍රිකට්-අර්බුදය-ගැන-අරවින්දගේ-අදහස/9-406711
newsfirstlk	2023-11-19 09:26:00	U.S. newspaper reports agreement for 5-day ceasefire and hostage release in Gaza	5	72788de2	1700366160.0	en	https://www.newsfirst.lk/2023/11/19/u-s-newspaper-reports-agreement-for-5-day-ceasefire-and-hostage-release-in-gaza/
adalk	2023-11-19 08:55:06	අකුරණ නගරය ජලයෙන් යට වෙයි	3	cd314044	1700364306.0	si	https://www.ada.lk/picture_story/අකුරණ-නගරය-ජලයෙන්-යට-වෙයි/10-406710
adalk	2023-11-19 08:45:22	ලංකාවේ ඉතිහාසය වෙනස් කරන දිඹුලාගල සෙල්ලිපියේ පිටපත් කිරීමේ කටයුතු අවසන්	7	e9ee8dbb	1700363722.0	si	https://www.ada.lk/breaking_news/ලංකාවේ-ඉතිහාසය-වෙනස්-කරන-දිඹුලාගල-සෙල්ලිපියේ-පිටපත්-කිරීමේ-කටයුතු-අවසන්/11-406709
adalk	2023-11-19 08:32:42	ක්‍රිකට් තහනමට පාර කැපූ බව කියන ශම්මිගේ ලිපිය සජිත් පාර්ලිමේන්තුවට දෙයි	2	434f5871	1700362962.0	si	https://www.ada.lk/sports/ක්‍රිකට්-තහනමට-පාර-කැපූ-බව-කියන-ශම්මිගේ-ලිපිය-සජිත්-පාර්ලිමේන්තුවට-දෙයි/9-406708
